NAME,B01001_002E,state,county,tract,block group
"Block Group 2, Census Tract 2612, Fayette County, Pennsylvania",587,42,051,261200,2
"Block Group 1, Census Tract 2630, Fayette County, Pennsylvania",796,42,051,263000,1
"Block Group 4, Census Tract 2601, Fayette County, Pennsylvania",523,42,051,260100,4
"Block Group 2, Census Tract 2607, Fayette County, Pennsylvania",397,42,051,260700,2
"Block Group 2, Census Tract 2613, Fayette County, Pennsylvania",442,42,051,261300,2
"Block Group 1, Census Tract 2615, Fayette County, Pennsylvania",503,42,051,261500,1
"Block Group 1, Census Tract 2617, Fayette County, Pennsylvania",661,42,051,261700,1
"Block Group 1, Census Tract 2602, Fayette County, Pennsylvania",617,42,051,260200,1
"Block Group 1, Census Tract 2604.01, Fayette County, Pennsylvania",474,42,051,260401,1
"Block Group 2, Census Tract 2611, Fayette County, Pennsylvania",736,42,051,261100,2
"Block Group 2, Census Tract 2619, Fayette County, Pennsylvania",588,42,051,261900,2
"Block Group 2, Census Tract 2603, Fayette County, Pennsylvania",913,42,051,260300,2
"Block Group 3, Census Tract 2604.02, Fayette County, Pennsylvania",805,42,051,260402,3
"Block Group 4, Census Tract 2605, Fayette County, Pennsylvania",889,42,051,260500,4
"Block Group 3, Census Tract 2606, Fayette County, Pennsylvania",1003,42,051,260600,3
"Block Group 4, Census Tract 2620, Fayette County, Pennsylvania",476,42,051,262000,4
"Block Group 2, Census Tract 2621, Fayette County, Pennsylvania",486,42,051,262100,2
"Block Group 2, Census Tract 2629, Fayette County, Pennsylvania",527,42,051,262900,2
"Block Group 1, Census Tract 2629, Fayette County, Pennsylvania",708,42,051,262900,1
"Block Group 3, Census Tract 2631, Fayette County, Pennsylvania",816,42,051,263100,3
"Block Group 3, Census Tract 2627.01, Fayette County, Pennsylvania",666,42,051,262701,3
"Block Group 1, Census Tract 2058.07, Montgomery County, Pennsylvania",967,42,091,205807,1
"Block Group 2, Census Tract 2043, Montgomery County, Pennsylvania",559,42,091,204300,2
"Block Group 1, Census Tract 2052, Montgomery County, Pennsylvania",567,42,091,205200,1
"Block Group 3, Census Tract 2052, Montgomery County, Pennsylvania",360,42,091,205200,3
"Block Group 1, Census Tract 2061.02, Montgomery County, Pennsylvania",902,42,091,206102,1
"Block Group 3, Census Tract 2061.02, Montgomery County, Pennsylvania",1219,42,091,206102,3
"Block Group 2, Census Tract 2069.04, Montgomery County, Pennsylvania",912,42,091,206904,2
"Block Group 4, Census Tract 2021, Montgomery County, Pennsylvania",278,42,091,202100,4
"Block Group 1, Census Tract 2021, Montgomery County, Pennsylvania",488,42,091,202100,1
"Block Group 3, Census Tract 2021, Montgomery County, Pennsylvania",606,42,091,202100,3
"Block Group 1, Census Tract 2026.04, Montgomery County, Pennsylvania",554,42,091,202604,1
"Block Group 1, Census Tract 2035, Montgomery County, Pennsylvania",1299,42,091,203500,1
"Block Group 2, Census Tract 2034.02, Montgomery County, Pennsylvania",1402,42,091,203402,2
"Block Group 1, Census Tract 2034.02, Montgomery County, Pennsylvania",776,42,091,203402,1
"Block Group 1, Census Tract 2001.05, Montgomery County, Pennsylvania",688,42,091,200105,1
"Block Group 2, Census Tract 2001.05, Montgomery County, Pennsylvania",386,42,091,200105,2
"Block Group 1, Census Tract 2003.07, Montgomery County, Pennsylvania",614,42,091,200307,1
"Block Group 2, Census Tract 2003.07, Montgomery County, Pennsylvania",630,42,091,200307,2
"Block Group 2, Census Tract 2016.07, Montgomery County, Pennsylvania",609,42,091,201607,2
"Block Group 3, Census Tract 2016.07, Montgomery County, Pennsylvania",235,42,091,201607,3
"Block Group 4, Census Tract 2016.07, Montgomery County, Pennsylvania",544,42,091,201607,4
"Block Group 1, Census Tract 2017.03, Montgomery County, Pennsylvania",1040,42,091,201703,1
"Block Group 2, Census Tract 2017.03, Montgomery County, Pennsylvania",764,42,091,201703,2
"Block Group 2, Census Tract 2017.04, Montgomery County, Pennsylvania",677,42,091,201704,2
"Block Group 1, Census Tract 2017.06, Montgomery County, Pennsylvania",748,42,091,201706,1
"Block Group 2, Census Tract 2017.06, Montgomery County, Pennsylvania",593,42,091,201706,2
"Block Group 1, Census Tract 2024.02, Montgomery County, Pennsylvania",277,42,091,202402,1
"Block Group 2, Census Tract 2024.02, Montgomery County, Pennsylvania",292,42,091,202402,2
"Block Group 3, Census Tract 2024.02, Montgomery County, Pennsylvania",636,42,091,202402,3
"Block Group 2, Census Tract 2025, Montgomery County, Pennsylvania",871,42,091,202500,2
"Block Group 1, Census Tract 2025, Montgomery County, Pennsylvania",494,42,091,202500,1
"Block Group 2, Census Tract 2031.04, Montgomery County, Pennsylvania",441,42,091,203104,2
"Block Group 3, Census Tract 2032.03, Montgomery County, Pennsylvania",523,42,091,203203,3
"Block Group 2, Census Tract 2035, Montgomery County, Pennsylvania",858,42,091,203500,2
"Block Group 3, Census Tract 2035, Montgomery County, Pennsylvania",560,42,091,203500,3
"Block Group 3, Census Tract 2038.04, Montgomery County, Pennsylvania",554,42,091,203804,3
"Block Group 2, Census Tract 2038.04, Montgomery County, Pennsylvania",255,42,091,203804,2
"Block Group 4, Census Tract 2046, Montgomery County, Pennsylvania",489,42,091,204600,4
"Block Group 5, Census Tract 2046, Montgomery County, Pennsylvania",325,42,091,204600,5
"Block Group 3, Census Tract 2046, Montgomery County, Pennsylvania",250,42,091,204600,3
"Block Group 1, Census Tract 2046, Montgomery County, Pennsylvania",474,42,091,204600,1
"Block Group 2, Census Tract 2046, Montgomery County, Pennsylvania",707,42,091,204600,2
"Block Group 2, Census Tract 2053, Montgomery County, Pennsylvania",610,42,091,205300,2
"Block Group 1, Census Tract 2053, Montgomery County, Pennsylvania",365,42,091,205300,1
"Block Group 3, Census Tract 2058.09, Montgomery County, Pennsylvania",622,42,091,205809,3
"Block Group 1, Census Tract 2060.04, Montgomery County, Pennsylvania",548,42,091,206004,1
"Block Group 2, Census Tract 2061.06, Montgomery County, Pennsylvania",1222,42,091,206106,2
"Block Group 1, Census Tract 2066, Montgomery County, Pennsylvania",724,42,091,206600,1
"Block Group 1, Census Tract 2032.08, Montgomery County, Pennsylvania",465,42,091,203208,1
"Block Group 3, Census Tract 2033.02, Montgomery County, Pennsylvania",1160,42,091,203302,3
"Block Group 2, Census Tract 2033.02, Montgomery County, Pennsylvania",955,42,091,203302,2
"Block Group 1, Census Tract 2040.02, Montgomery County, Pennsylvania",559,42,091,204002,1
"Block Group 1, Census Tract 2040.07, Montgomery County, Pennsylvania",383,42,091,204007,1
"Block Group 2, Census Tract 2040.07, Montgomery County, Pennsylvania",691,42,091,204007,2
"Block Group 3, Census Tract 2080, Montgomery County, Pennsylvania",625,42,091,208000,3
"Block Group 2, Census Tract 2080, Montgomery County, Pennsylvania",649,42,091,208000,2
"Block Group 1, Census Tract 2004.02, Montgomery County, Pennsylvania",516,42,091,200402,1
"Block Group 3, Census Tract 2004.02, Montgomery County, Pennsylvania",536,42,091,200402,3
"Block Group 2, Census Tract 2058.06, Montgomery County, Pennsylvania",705,42,091,205806,2
"Block Group 4, Census Tract 2038.01, Montgomery County, Pennsylvania",396,42,091,203801,4
"Block Group 1, Census Tract 2058.06, Montgomery County, Pennsylvania",358,42,091,205806,1
"Block Group 3, Census Tract 2038.01, Montgomery County, Pennsylvania",386,42,091,203801,3
"Block Group 2, Census Tract 2038.01, Montgomery County, Pennsylvania",557,42,091,203801,2
"Block Group 1, Census Tract 2038.01, Montgomery County, Pennsylvania",724,42,091,203801,1
"Block Group 2, Census Tract 2040.08, Montgomery County, Pennsylvania",536,42,091,204008,2
"Block Group 1, Census Tract 2040.08, Montgomery County, Pennsylvania",865,42,091,204008,1
"Block Group 2, Census Tract 2047.02, Montgomery County, Pennsylvania",690,42,091,204702,2
"Block Group 1, Census Tract 2047.02, Montgomery County, Pennsylvania",454,42,091,204702,1
"Block Group 3, Census Tract 2047.02, Montgomery County, Pennsylvania",489,42,091,204702,3
"Block Group 1, Census Tract 2060.07, Montgomery County, Pennsylvania",1965,42,091,206007,1
"Block Group 1, Census Tract 2013.02, Montgomery County, Pennsylvania",339,42,091,201302,1
"Block Group 3, Census Tract 2013.02, Montgomery County, Pennsylvania",343,42,091,201302,3
"Block Group 2, Census Tract 2013.02, Montgomery County, Pennsylvania",743,42,091,201302,2
"Block Group 1, Census Tract 2014.07, Montgomery County, Pennsylvania",361,42,091,201407,1
"Block Group 3, Census Tract 2014.07, Montgomery County, Pennsylvania",671,42,091,201407,3
"Block Group 2, Census Tract 2015.01, Montgomery County, Pennsylvania",502,42,091,201501,2
"Block Group 3, Census Tract 2015.01, Montgomery County, Pennsylvania",534,42,091,201501,3
"Block Group 2, Census Tract 2016.08, Montgomery County, Pennsylvania",612,42,091,201608,2
"Block Group 3, Census Tract 2016.08, Montgomery County, Pennsylvania",556,42,091,201608,3
"Block Group 1, Census Tract 2016.08, Montgomery County, Pennsylvania",523,42,091,201608,1
"Block Group 1, Census Tract 2022.01, Montgomery County, Pennsylvania",522,42,091,202201,1
"Block Group 4, Census Tract 2022.01, Montgomery County, Pennsylvania",608,42,091,202201,4
"Block Group 2, Census Tract 2022.01, Montgomery County, Pennsylvania",518,42,091,202201,2
"Block Group 1, Census Tract 2032.07, Montgomery County, Pennsylvania",732,42,091,203207,1
"Block Group 1, Census Tract 2019.02, Montgomery County, Pennsylvania",546,42,091,201902,1
"Block Group 1, Census Tract 2075, Montgomery County, Pennsylvania",552,42,091,207500,1
"Block Group 3, Census Tract 2005.02, Montgomery County, Pennsylvania",736,42,091,200502,3
"Block Group 1, Census Tract 2005.02, Montgomery County, Pennsylvania",1089,42,091,200502,1
"Block Group 1, Census Tract 2087.02, Montgomery County, Pennsylvania",337,42,091,208702,1
"Block Group 2, Census Tract 2005.02, Montgomery County, Pennsylvania",481,42,091,200502,2
"Block Group 2, Census Tract 2008, Montgomery County, Pennsylvania",1090,42,091,200800,2
"Block Group 2, Census Tract 2087.02, Montgomery County, Pennsylvania",757,42,091,208702,2
"Block Group 2, Census Tract 2090, Montgomery County, Pennsylvania",438,42,091,209000,2
"Block Group 3, Census Tract 2101, Montgomery County, Pennsylvania",631,42,091,210100,3
"Block Group 1, Census Tract 2101, Montgomery County, Pennsylvania",236,42,091,210100,1
"Block Group 2, Census Tract 2101, Montgomery County, Pennsylvania",274,42,091,210100,2
"Block Group 1, Census Tract 2003.05, Montgomery County, Pennsylvania",1038,42,091,200305,1
"Block Group 1, Census Tract 2003.08, Montgomery County, Pennsylvania",811,42,091,200308,1
"Block Group 1, Census Tract 2071.03, Montgomery County, Pennsylvania",1075,42,091,207103,1
"Block Group 1, Census Tract 2072.02, Montgomery County, Pennsylvania",303,42,091,207202,1
"Block Group 2, Census Tract 2072.02, Montgomery County, Pennsylvania",431,42,091,207202,2
"Block Group 1, Census Tract 2018, Montgomery County, Pennsylvania",296,42,091,201800,1
"Block Group 2, Census Tract 2018, Montgomery County, Pennsylvania",425,42,091,201800,2
"Block Group 3, Census Tract 2018, Montgomery County, Pennsylvania",751,42,091,201800,3
"Block Group 3, Census Tract 2010.03, Montgomery County, Pennsylvania",1288,42,091,201003,3
"Block Group 2, Census Tract 2010.03, Montgomery County, Pennsylvania",684,42,091,201003,2
"Block Group 2, Census Tract 2011, Montgomery County, Pennsylvania",947,42,091,201100,2
"Block Group 3, Census Tract 2011, Montgomery County, Pennsylvania",590,42,091,201100,3
"Block Group 1, Census Tract 2013.01, Montgomery County, Pennsylvania",773,42,091,201301,1
"Block Group 1, Census Tract 2016.04, Montgomery County, Pennsylvania",447,42,091,201604,1
"Block Group 4, Census Tract 2016.03, Montgomery County, Pennsylvania",414,42,091,201603,4
"Block Group 2, Census Tract 2009.08, Montgomery County, Pennsylvania",408,42,091,200908,2
"Block Group 1, Census Tract 2014.10, Montgomery County, Pennsylvania",1251,42,091,201410,1
"Block Group 2, Census Tract 2020, Montgomery County, Pennsylvania",727,42,091,202000,2
"Block Group 4, Census Tract 2039.01, Montgomery County, Pennsylvania",364,42,091,203901,4
"Block Group 3, Census Tract 2039.01, Montgomery County, Pennsylvania",460,42,091,203901,3
"Block Group 1, Census Tract 2039.01, Montgomery County, Pennsylvania",368,42,091,203901,1
"Block Group 3, Census Tract 2022.02, Montgomery County, Pennsylvania",564,42,091,202202,3
"Block Group 2, Census Tract 2022.02, Montgomery County, Pennsylvania",566,42,091,202202,2
"Block Group 2, Census Tract 2030, Montgomery County, Pennsylvania",834,42,091,203000,2
"Block Group 1, Census Tract 2032.04, Montgomery County, Pennsylvania",403,42,091,203204,1
"Block Group 2, Census Tract 2055.03, Montgomery County, Pennsylvania",685,42,091,205503,2
"Block Group 1, Census Tract 2055.03, Montgomery County, Pennsylvania",828,42,091,205503,1
"Block Group 3, Census Tract 2057, Montgomery County, Pennsylvania",515,42,091,205700,3
"Block Group 4, Census Tract 2041.01, Montgomery County, Pennsylvania",204,42,091,204101,4
"Block Group 2, Census Tract 2041.01, Montgomery County, Pennsylvania",497,42,091,204101,2
"Block Group 1, Census Tract 2041.01, Montgomery County, Pennsylvania",464,42,091,204101,1
"Block Group 3, Census Tract 2054, Montgomery County, Pennsylvania",454,42,091,205400,3
"Block Group 2, Census Tract 2054, Montgomery County, Pennsylvania",855,42,091,205400,2
"Block Group 5, Census Tract 2054, Montgomery County, Pennsylvania",481,42,091,205400,5
"Block Group 4, Census Tract 2044, Montgomery County, Pennsylvania",273,42,091,204400,4
"Block Group 1, Census Tract 2045, Montgomery County, Pennsylvania",435,42,091,204500,1
"Block Group 3, Census Tract 2045, Montgomery County, Pennsylvania",440,42,091,204500,3
"Block Group 4, Census Tract 2045, Montgomery County, Pennsylvania",712,42,091,204500,4
"Block Group 2, Census Tract 2051, Montgomery County, Pennsylvania",226,42,091,205100,2
"Block Group 2, Census Tract 2055.02, Montgomery County, Pennsylvania",352,42,091,205502,2
"Block Group 3, Census Tract 2055.02, Montgomery County, Pennsylvania",541,42,091,205502,3
"Block Group 1, Census Tract 2055.02, Montgomery County, Pennsylvania",412,42,091,205502,1
"Block Group 1, Census Tract 2056, Montgomery County, Pennsylvania",767,42,091,205600,1
"Block Group 3, Census Tract 2056, Montgomery County, Pennsylvania",407,42,091,205600,3
"Block Group 2, Census Tract 2062.01, Montgomery County, Pennsylvania",580,42,091,206201,2
"Block Group 1, Census Tract 2062.01, Montgomery County, Pennsylvania",433,42,091,206201,1
"Block Group 2, Census Tract 2070.01, Montgomery County, Pennsylvania",827,42,091,207001,2
"Block Group 1, Census Tract 2070.01, Montgomery County, Pennsylvania",1065,42,091,207001,1
"Block Group 1, Census Tract 2034.03, Montgomery County, Pennsylvania",791,42,091,203403,1
"Block Group 2, Census Tract 2049, Montgomery County, Pennsylvania",742,42,091,204900,2
"Block Group 3, Census Tract 2049, Montgomery County, Pennsylvania",515,42,091,204900,3
"Block Group 4, Census Tract 2049, Montgomery County, Pennsylvania",604,42,091,204900,4
"Block Group 1, Census Tract 2042, Montgomery County, Pennsylvania",273,42,091,204200,1
"Block Group 2, Census Tract 2042, Montgomery County, Pennsylvania",401,42,091,204200,2
"Block Group 4, Census Tract 2105, Montgomery County, Pennsylvania",581,42,091,210500,4
"Block Group 4, Census Tract 2019.01, Montgomery County, Pennsylvania",500,42,091,201901,4
"Block Group 2, Census Tract 2105, Montgomery County, Pennsylvania",369,42,091,210500,2
"Block Group 1, Census Tract 2003.01, Montgomery County, Pennsylvania",701,42,091,200301,1
"Block Group 3, Census Tract 2003.01, Montgomery County, Pennsylvania",1474,42,091,200301,3
"Block Group 2, Census Tract 2019.01, Montgomery County, Pennsylvania",702,42,091,201901,2
"Block Group 1, Census Tract 2023.02, Montgomery County, Pennsylvania",575,42,091,202302,1
"Block Group 2, Census Tract 2023.02, Montgomery County, Pennsylvania",366,42,091,202302,2
"Block Group 2, Census Tract 2026.02, Montgomery County, Pennsylvania",575,42,091,202602,2
"Block Group 3, Census Tract 2026.03, Montgomery County, Pennsylvania",535,42,091,202603,3
"Block Group 1, Census Tract 2026.03, Montgomery County, Pennsylvania",314,42,091,202603,1
"Block Group 2, Census Tract 2034.01, Montgomery County, Pennsylvania",828,42,091,203401,2
"Block Group 2, Census Tract 2036.01, Montgomery County, Pennsylvania",359,42,091,203601,2
"Block Group 4, Census Tract 2036.01, Montgomery County, Pennsylvania",306,42,091,203601,4
"Block Group 3, Census Tract 2036.01, Montgomery County, Pennsylvania",356,42,091,203601,3
"Block Group 4, Census Tract 2057, Montgomery County, Pennsylvania",697,42,091,205700,4
"Block Group 2, Census Tract 2057, Montgomery County, Pennsylvania",270,42,091,205700,2
"Block Group 1, Census Tract 2057, Montgomery County, Pennsylvania",274,42,091,205700,1
"Block Group 2, Census Tract 2058.05, Montgomery County, Pennsylvania",447,42,091,205805,2
"Block Group 3, Census Tract 2058.05, Montgomery County, Pennsylvania",539,42,091,205805,3
